"COUNTRY","Country","SEX","Gender","ORIGIN","Country of origin","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2020","2020",40,,
"CHE","Switzerland","F","Female","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2021","2021",38,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2013","2013",50,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2014","2014",41,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2015","2015",37,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2016","2016",45,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2017","2017",47,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2018","2018",28,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2019","2019",62,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2020","2020",53,,
"CHE","Switzerland","M","Male","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2021","2021",56,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2013","2013",88,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2014","2014",69,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2015","2015",76,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2016","2016",74,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2017","2017",86,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2018","2018",66,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2019","2019",93,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2020","2020",93,,
"CHE","Switzerland","_T","Total","419","Latin America and the Caribbean","ISCED11_8","Doctoral or equivalent level","2021","2021",94,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2013","2013",114,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2014","2014",113,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2015","2015",122,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2016","2016",139,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2017","2017",150,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2018","2018",120,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2019","2019",140,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2020","2020",176,,
"CHE","Switzerland","F","Female","006","Asia","ISCED11_8","Doctoral or equivalent level","2021","2021",180,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2013","2013",192,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2014","2014",225,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2015","2015",221,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2016","2016",243,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2017","2017",213,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2018","2018",213,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2019","2019",222,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2020","2020",230,,
"CHE","Switzerland","M","Male","006","Asia","ISCED11_8","Doctoral or equivalent level","2021","2021",258,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2013","2013",306,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2014","2014",338,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2015","2015",343,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2016","2016",382,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2017","2017",363,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2018","2018",333,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2019","2019",362,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2020","2020",406,,
"CHE","Switzerland","_T","Total","006","Asia","ISCED11_8","Doctoral or equivalent level","2021","2021",438,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2013","2013",566,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2014","2014",661,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",675,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",753,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2017","2017",779,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",785,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",873,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",898,,
"CHE","Switzerland","F","Female","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",847,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2013","2013",776,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2014","2014",874,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",847,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",900,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2017","2017",964,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",975,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",966,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",964,,
"CHE","Switzerland","M","Male","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",1015,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2013","2013",1342,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2014","2014",1535,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2015","2015",1522,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2016","2016",1653,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2017","2017",1743,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2018","2018",1760,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2019","2019",1839,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2020","2020",1862,,
"CHE","Switzerland","_T","Total","007","Europe","ISCED11_8","Doctoral or equivalent level","2021","2021",1862,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2013","2013",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2014","2014",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2015","2015",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2016","2016",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2017","2017",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2018","2018",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2019","2019",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2020","2020",0,,
"CHE","Switzerland","F","Female","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2021","2021",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2013","2013",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2014","2014",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2015","2015",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2016","2016",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2017","2017",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2018","2018",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2019","2019",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2020","2020",0,,
"CHE","Switzerland","M","Male","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2021","2021",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2013","2013",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2014","2014",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2015","2015",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2016","2016",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2017","2017",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2018","2018",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2019","2019",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2020","2020",0,,
"CHE","Switzerland","_T","Total","898","Areas not specified","ISCED11_8","Doctoral or equivalent level","2021","2021",0,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2013","2013",113,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2014","2014",124,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2015","2015",122,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2016","2016",232,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2017","2017",255,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2018","2018",284,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2019","2019",355,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2020","2020",622,,
"TUR","Türkiye","F","Female","001","World","ISCED11_5","Short-cycle tertiary education","2021","2021",1207,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2013","2013",172,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2014","2014",141,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2015","2015",189,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2016","2016",273,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2017","2017",275,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2018","2018",256,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2019","2019",302,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2020","2020",548,,
"TUR","Türkiye","M","Male","001","World","ISCED11_5","Short-cycle tertiary education","2021","2021",1167,,
"TUR","Türkiye","_T","Total","001","World","ISCED11_5","Short-cycle tertiary education","2013","2013",285,,
"TUR","Türkiye","_T","Total","001","World","ISCED11_5","Short-cycle tertiary education","2014","2014",265,,
